ano,sigla_uf,id_municipio,rede,id_escola,id_orgao_regional,tipo_situacao_funcionamento,data_ano_letivo_inicio,data_ano_letivo_termino,tipo_localizacao,tipo_categoria_escola_privada,conveniada_poder_publico,tipo_convenio_poder_publico,mantenedora_escola_privada_emp,mantenedora_escola_privada_ong,mantenedora_escola_privada_sind,mantenedora_escola_privada_sist_s,mantenedora_escola_privada_s_fins,tipo_regulamentacao,local_func_predio_escolar,local_func_salas_empresa,local_func_socioeducativo,local_func_predio_compartilhado,local_func_unid_prisional,local_func_templo_igreja,local_func_casa_professor,tipo_ocupacao_galpao,local_func_outros,local_func_salas_outra_esc,agua_potavel,agua_rede_publica,agua_poco_artesiano,agua_cacimba,agua_fonte_rio,agua_inexistente,energia_rede_publica,energia_gerador,energia_outros,energia_inexistente,esgoto_rede_publica,esgoto_fossa,esgoto_inexistente,lixo_servico_coleta,lixo_queima,lixo_descarta_outra_area,tratamento_lixo_reciclagem,lixo_enterra,lixo_outros,sala_diretoria,sala_professor,laboratorio_informatica,laboratorio_ciencias,sala_atendimento_especial,quadra_esportes,quadra_esportes_coberta,quadra_esportes_descoberta,cozinha,biblioteca,sala_leitura,parque_infantil,bercario,banheiro_fora_predio,banheiro_dentro_predio,banheiro_ei,banheiro_pne,dependencias_pne,secretaria,banheiro_chuveiro,refeitorio,despensa,almoxarifado,auditorio,patio_coberto,patio_descoberto,alojamento_aluno,alojamento_professor,area_verde,lavanderia,dependencias_outras,quantidade_salas_utilizadas,quantidade_salas_existentes,equipamento_tv,quantidade_equipamento_tv,equipamento_videocassete,quantidade_equipamento_videocassete,equipamento_dvd,quantidade_equipamento_dvd,equipamento_parabolica,equipamento_copiadora,quantidade_equipamento_copiadora,equipamento_retroprojetor,equipamento_impressora,quantidade_equipamento_impressora,equipamento_som,quantidade_equipamento_som,equipamento_multimidia,quantidade_equipamento_multimidia,equipamento_fax,equipamento_foto,quantidade_computador,quantidade_comp_administrativo,quantidade_comp_aluno,internet,banda_larga,quantidade_funcionarios,alimentacao,tipo_atendimento_educacional_especial,tipo_atividade_complementar,regular,comum_creche,comum_pre,comum_fund_ai,comum_fund_af,comum_medio_medio,comum_medio_integrado,comum_medio_normal,comum_prof,especial_exclusiva,especial_exclusiva_creche,especial_exclusiva_pre,especial_exclusiva_fund_ai,especial_exclusiva_fund_af,especial_exclusiva_medio_medio,especial_exclusiva_medio_integr,especial_exclusiva_medio_normal,especial_exclusiva_prof,especial_exclusiva_eja_fund,especial_exclusiva_eja_medio,eja,comum_eja_fund,comum_eja_medio,comum_eja_prof,fundamental_ciclos,tipo_localizacao_diferenciada,material_esp_nao_utiliza,material_esp_quilombola,material_ped_indigena,educacao_indigena,id_lingua_indigena
2015,SP,3550308,privada,35131659,10316,1,2015-02-02,2015-07-03,1,1,0,,1,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,,,1,,0,,1,,0,1,,1,1,,0,,0,,1,0,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,1,0,,0,
2015,SP,3504008,privada,35563195,21001,1,2015-02-02,2015-12-15,1,1,0,,0,0,0,0,1,1,,0,0,,0,0,0,,1,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,,1,,0,,1,,0,0,,0,1,,1,,0,,0,0,,,,1,1,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3538709,privada,35150587,20410,1,2015-01-26,2015-12-14,1,1,0,,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,,,1,,1,,1,,0,0,,0,1,,1,,1,,1,1,,,,1,1,,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3555000,estadual,35034563,21006,1,2015-02-02,2015-12-21,1,,,,,,,,,1,1,0,0,1,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,,,1,,0,,1,,0,0,,0,1,,1,,1,,0,1,,,,1,1,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3514403,privada,35186302,20901,1,2015-02-09,2015-12-14,1,1,0,,1,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,0,,1,,0,0,,0,1,,1,,1,,0,1,,,,1,1,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3550308,privada,35464961,10101,1,2015-01-26,2015-12-15,1,1,0,,1,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,,,1,,0,,1,,0,0,,0,1,,1,,0,,0,0,,,,1,1,,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3510609,municipal,35241945,10701,1,2015-02-06,2015-12-21,1,,,,,,,,,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,,,0,,0,,0,,0,0,,0,0,,0,,0,,0,0,,,,0,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3508009,municipal,35191668,20305,1,2015-02-02,2015-12-09,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,,,1,,0,,1,,1,0,,0,1,,1,,1,,0,1,,,,1,1,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3518800,municipal,35279024,10402,1,2015-01-01,2015-12-31,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,,,1,,1,,1,,0,0,,1,1,,1,,1,,1,1,,,,1,1,,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,0,
2015,SP,3513504,estadual,35390896,11000,1,2015-02-05,2015-12-21,1,,,,,,,,,1,2,0,0,0,0,0,0,,0,1,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,,,1,,0,,1,,0,0,,0,1,,1,,1,,1,1,,,,1,1,,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3548906,municipal,35224157,20509,1,2015-02-04,2015-12-15,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,,,1,,0,,1,,0,0,,0,1,,1,,1,,0,1,,,,1,1,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,
2015,SP,3505500,municipal,35234679,20502,1,2015-02-02,2015-12-21,1,,,,,,,,,1,3,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,1,,1,,1,,1,1,,1,1,,1,,1,,0,1,,,,1,1,,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,,0,
2015,SP,3506003,estadual,35453336,20601,1,2015-02-02,2015-07-16,2,,,,,,,,,1,,0,0,,1,0,0,,0,0,,0,1,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,,,1,,0,,1,,0,0,,0,0,,0,,0,,0,0,,,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,0,1,0,,0,
2015,SP,3502804,privada,35395262,20802,1,2015-01-19,2015-06-26,1,1,0,,1,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,,0,0,,0,,0,,0,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3541406,estadual,35032074,20904,1,2015-02-02,2015-12-21,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,,,1,,1,,1,,1,0,,1,1,,1,,1,,1,1,,,,1,1,,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3505500,municipal,35206258,20502,1,2015-02-03,2015-12-21,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,,,1,,0,,1,,0,0,,1,1,,0,,0,,0,1,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3550308,privada,35579737,10101,1,2015-01-01,2015-12-31,1,4,1,2,0,0,0,0,1,1,,0,0,,0,0,0,,1,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,,,1,,0,,1,,0,0,,0,1,,1,,0,,0,1,,,,1,1,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3509502,municipal,35416915,20404,1,2015-02-02,2015-07-10,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,,,1,,0,,1,,0,0,,0,0,,1,,1,,0,1,,,,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,1,0,,0,
2015,SP,3534807,municipal,35215521,20901,1,2015-02-02,2015-12-21,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,,,1,,0,,1,,1,1,,1,1,,1,,1,,0,1,,,,1,1,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,0,
2015,SP,3550308,privada,35443104,19918,1,2015-01-22,2015-12-15,1,1,0,,1,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,,,1,,0,,1,,0,0,,0,1,,1,,0,,0,1,,,,1,1,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3518800,privada,35172327,10402,1,2015-01-01,2015-12-31,1,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,,,1,,0,,1,,1,1,,0,1,,1,,1,,1,1,,,,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3518800,estadual,35908859,10402,1,2015-02-02,2015-12-21,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,,,1,,0,,1,,0,0,,0,1,,1,,1,,1,1,,,,1,1,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,,0,
2015,SP,3547809,privada,35139166,10603,1,2015-01-26,2015-12-15,1,1,0,,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,,,1,,0,,1,,0,0,,1,1,,1,,1,,1,1,,,,0,0,,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,
2015,SP,3518800,municipal,35085649,10402,1,2015-01-01,2015-12-31,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,,,1,,1,,1,,0,1,,0,1,,1,,1,,1,1,,,,1,1,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3529906,estadual,35034873,21101,1,2015-02-02,2015-12-21,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,,,1,,0,,1,,1,0,,1,1,,1,,1,,0,1,,,,0,0,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3518800,privada,35805890,10403,1,2015-01-01,2015-12-31,1,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,,,1,,0,,1,,0,1,,0,1,,1,,1,,1,1,,,,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3512308,privada,35295978,20303,1,2015-02-02,2015-12-21,1,1,0,,1,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,1,,0,,1,,0,1,,0,1,,1,,1,,1,1,,,,1,1,,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3550308,privada,35175043,10316,1,2015-01-29,2015-12-15,1,1,0,,1,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,,,1,,0,,1,,0,0,,1,1,,1,,1,,1,1,,,,1,1,,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,
2015,SP,3534609,estadual,35031636,20901,1,2015-02-02,2015-12-21,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,,,1,,0,,1,,0,1,,0,1,,1,,1,,0,1,,,,1,1,,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,,0,
2015,SP,3556453,municipal,35268823,20307,1,2015-02-05,2015-12-21,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,,,1,,0,,1,,0,1,,1,1,,1,,1,,0,1,,,,1,1,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3505708,estadual,35009787,10703,1,2015-02-02,2015-12-21,1,,,,,,,,,1,1,0,0,1,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,,,1,,0,,1,,1,0,,0,1,,1,,1,,0,1,,,,1,1,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3524808,estadual,35910934,11000,1,2015-02-02,2015-12-12,2,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,0,1,0,0,0,1,0,0,0,1,1,0,,0,,,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,,,1,,1,,1,,1,0,,1,1,,0,,1,,1,0,,,,1,1,,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,,0,
2015,SP,3553708,municipal,35473339,20511,1,2015-01-28,2015-12-21,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,,,1,,0,,1,,0,1,,0,1,,1,,1,,0,1,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3513900,privada,35288846,20413,1,2015-02-02,2015-12-21,1,4,0,,0,0,0,0,1,1,,0,0,,0,0,0,,1,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,1,,1,,1,,1,0,,0,1,,1,,0,,0,1,,,,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3526803,privada,35121216,20601,1,2015-02-02,2015-12-15,1,1,0,,1,0,0,0,0,1,2,0,0,1,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,,1,,1,,1,,0,0,,0,1,,0,,1,,0,0,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3549102,municipal,35451400,20413,1,2015-02-02,2015-12-21,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,,,1,,0,,1,,0,1,,0,1,,1,,0,,0,1,,,,1,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3518800,municipal,35442513,10402,1,2015-01-01,2015-12-31,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,,,1,,0,,1,,0,1,,0,1,,1,,1,,1,1,,,,1,1,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3550308,privada,35563353,10312,1,2016-04-22,2016-02-26,1,1,0,,0,0,0,0,1,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,,,1,,1,,1,,1,1,,1,1,,0,,1,,1,0,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3550308,privada,35569811,19924,1,2015-02-04,2015-08-28,1,4,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,,,0,,0,,0,,0,1,,0,0,,1,,0,,0,1,,,,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3529401,privada,35260514,10602,1,2015-01-20,2015-12-19,1,1,0,,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,0,,1,,1,1,,1,1,,1,,0,,0,1,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3550308,privada,35575422,19903,1,2015-02-04,2015-12-31,1,4,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,,,1,,0,,1,,0,0,,0,0,,1,,1,,0,1,,,,1,1,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3538709,estadual,35021180,20410,1,2015-02-02,2015-12-21,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,,,1,,1,,1,,0,0,,1,1,,1,,1,,1,1,,,,1,0,,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3548500,privada,35144101,20102,1,2015-01-27,2015-12-15,1,1,0,,1,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,1,,0,,1,,0,1,,1,1,,1,,1,,0,1,,,,1,1,,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3552809,municipal,35572378,10706,1,2015-05-25,2015-12-15,1,,,,,,,,,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,,,1,,0,,1,,0,1,,1,1,,1,,0,,0,0,,,,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,
2015,SP,3550308,privada,35142876,10317,1,2015-02-02,2015-12-15,1,1,0,,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,,,1,,0,,1,,0,1,,1,1,,1,,0,,1,0,,,,1,1,,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,
2015,SP,3501301,privada,35802803,20904,1,2015-01-26,2015-12-15,1,1,0,,1,0,0,0,0,1,,0,0,,0,0,0,2,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,,0,,,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,1,,0,,1,,0,1,,0,1,,1,,1,,1,1,,,,1,1,,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,
